text,label
فضحتونا مع ابو شهدا ...مليح هيك يعني https://t.co/eTJaIlVcgx,1.0
كيف تحارب الاكتئاب فى ثلاث خطوات  ١-جيب شوية سمنه بلدى فى طاسه عالنار✅ ٢-عليهم شوية عجوه مهروسه✅ ٣-طقش عليهم بيضتين✅ رغيف عيش سخن وانسا هموم الدنيا ياصاحبى,1.0
الضي طافي و مش حيجي الا صبح وانا راقدة العشية كلها😭,1.0
@_Blleck طلعت معك امس ورجعت رقدت وقمت وخلصت اشغالي وراجع وبرقد بعد شوي وانت للحين مارقدت ؟,1.0
REPLY @itsnotsuhad حرام عليها عزومة ونص دينار.,1.0
يدري إني فوق هقواته وفوق آماله  و يدري إنه ما يزوّدني ولا ينقصني,1.0
@Jkglooss فاتك اوني,1.0
الكَونُ نَادَى فِي مَحَاسنِ وَصفِهِ هذا مَليحُ الوَجهِ هَذَا أحمَدُ   هذا كَحيلُ العَينِ هذا المُصطَفَى هذا جَميلُ الخلقِ هذا السَّيِّدُ   { اللَّهُمَّ صَلِّ وَسَلِم عَلَى نَبِيِّنَا مُحَمَّد ﷺ},1.0
ليلي وش قررتي تتخصصين ؟ مدري ليش احسك رفيقة دربي — ببكي انتي نفسي😭؟ حطيت اول رغبه نيرسنق دعواتك انقبل واعالجكم كلكم حبايبي https://t.co/EZmgsZ3INi,1.0
المباراة تلعبونها الحين ولا رقدت عنكم اخلصوا @AlNassrFC,1.0
دعواتكم لطفله داخله العمليات كمان شويه 💔💔💔💔💔💔💔😭 الغرض تدعولها بس,1.0
@NanyQueen20 صارتلي امس رقدت 7 ونص😃,1.0
@avvt41 @2xbooyxii @madre_shsalfa ذبحني اللي قال ماكله ياهل😂😂😂,1.0
قال رسول الله ﷺ: إذا مات أحدكم عُرض عليه مقعده غدوة و عشية، إما النار و إما الجنة، فيُقال : هذا مقعدك حتى تُبعث عليه.  رواه البخاري,1.0
نو حرام عليك ترى شخصياتهم تجنن خاصة ليسا تجنن ودمها خفيف وخنيثه رسميا بس وايحي القىحبه فارض عليهم شخصيات مو شخصيا… — اقصد شخصياتهم بالبرامج تابعتلهم بس مملات والله رقدت وكل المقطع اقدم سوري😭 https://t.co/MroC908ntm,1.0
@zbWW96J9mR9eSwH غدوه حلوه,1.0
@ey4__ رقدت على وجهه وصحيت عليه 😭😭,1.0
"كنتسنا حتا ينعس القلاوي كامل, ؤ ندخل نتقيا هنايا، داك الغرض ديال نكتب شي قلوة ؤ يشوفها بنادم فديك الوقت كيشكل ليا مشكل",1.0
@AlbanoneDonia @shelhassi اسف باهي😢,1.0
@sa1x___ مو سالفة غش  السالفة اني اسجل عليه وانا احتفل ما القى الا خبط على خشمي ولا عيني شوي واصير عورا من وراه 🙂,1.0
تاخذ من البدر لمحه كأنها ضي البدور الله أكبر لا أقبلت كن القمر يسعى لها,1.0
فاش كانشروا تغريدات إيجابية على بلادنا كا يخرجوا واحد المغردين بحال هادو اللي ركبوا البحر باش يحرگوا و كايبداو يتهكموا علينا و شفت شحال من مرة شي وحدين كايدعيو مع بعضياتهم بالهجرة و لا الا شي واحد منهم وصل كايفرحوا و يقولو ليهم الله يسر ليك خويا اسكيندا و لا انييسطا🙃 ولابس توني https://t.co/sO1JC4PDOd,1.0
@PhilosopheMr مكيحشموش هادو والله العظيم,1.0
في المرمى : لماذا جئت الى الرياض هل عندك ديون مع الهلال او قضايا !؟ رازفان : ماعنديش اي قضايا او ديون مع الهلال وجئت فقط للسلام على الرئيس بن نافل فهو افضل رئيس عملت معه   رد اوجعهم بصراحة مش متعودين على بيئة الهلال متعودين على المحاكم والقضايا 😁,1.0
@oizxr @ycs_0 @zl1vc @Niillrr @irvxcr اوني تشان😢,1.0
منعرفاش هذا المواطن بس طلع وتكلم ايام هلبه خافو وسكتو https://t.co/zp3WFqHVVh,1.0
@nancy_mahmooud اوكاى يشبح م انا عرفه,1.0
"REPLY @ax49_1 ولا ننسى قول الرسول صلى الله عليه وسلم""الدُّنْيَا مَتَاعٌ وَخَيْرُ مَتَاعِ الدُّنْيَا الْمَرْأَةُ الصَّالِحَةُ""",1.0
@mayelawar …وتهمس  أن تعال وخذني إليك #بعيدا_عن_الارض وبعيدا  #عن_عيون_كل_البشر  وأعد لي #خيمة_للعشق وللسمر #تحت_ضلال_القمر ودعني لعيناك فمن عيناك ليس لي مفر ودعني لحضنك فأحضانك لي متاع ومستقر وتهمس في أذن الليل أن تعال #نعزف_لحن_الحنين لا تدعني #على_شرفات_الشاطى انتضر #وطن_الأبجدية https://t.co/YB7YyX3EgZ,1.0
عن عائشةَ رضِيَ اللَّه عنْهَا، عَنِ النبيِّ ﷺ قالَ : رَكْعتا الفجْرِ خيْرٌ مِنَ الدُّنيا ومَا فِيها.  📚 رواه مسلم  خيرٌ مِن الدنيا وما فيها ؛ أي: أحب وأحسن عاقبةً من مُلك الدنيا وما فيها من متاع.,1.0
@Nmbark7890 @fa7ad333 الف مبروك ابا بندر  يستاهل المهندس محمد  الله ينفع به وبعلمه ويكتب له التوفيق  ويحقق اماله وتطلعاته واهدافه ..,1.0
غدوة 4/4 الذكرى الثانية  لغزو بني قرمرط الجائر.,1.0
@7opa_ معليشي,1.0
@ms_4710 مصقع,1.0
@DiarioNFC_ بلنتي الابله مادو خبط رجل اللاعب وشنكله بعدين فريق يلعب ضد فريق ناقص من الدقيقة ٩ وعلى ارضه ولا سوى شي يستاهل الخروج من الباب الكبير,1.0
@Abdlazi46922965 هههههه منظومة عاطلة تعال غدوة 😅 😂 😂 😂,1.0
@Aisha18882200 واللهي بنسبه ليا ياحبي انا عادي بكل بكل طالما من الاول في صديقات  ماعنديش مشكله  مهم نعرفهن  بس,1.0
@Alaa__fathy مش هعتبرها عزومة مراكبية و جاية😏😌,1.0
"غالباً الخسارة المتكررة حولتني ل good loser,  بقى عندي tolerance مع الخسارة عامةً، متقبلة إني مش دايماً هكسب ومش دايماً هاخد اللي عايزاه ومش لازم يكون في سبب منطقي, خسارة تاني؟ أوكيه هنعيط شوية وهتعدي برده :D",1.0
@Youssra15714009 واش وحدة من هادو  ألا إ https://t.co/mXB7q7ubI9,1.0
ليس كل من يواسيك لا جرح عنده،  ولا كل من يعطيك يملك أكثر منك،  الإيثار ليس إيثار متاع ومال فحسب..  قد يشاطرك أحدهم آخر زاده من الصبر ويهبك ما تبقى في قلبه من أمل ويقتسم معك آخر إبتسامة قبل أن ينفرد بحزن طويل.. فأحسِن إستقبال الود فإنه ثمين 🤍 https://t.co/wPQQ6R7hvx,1.0
@hazzem911 باهي كويس في حاجات سمحه,1.0
@_santa75 لالا الود دا شويه كدا عرفتا,1.0
إختبارات حضورية وفي عصر رمضان ولين نهاية الشهر يعني منجد مافيه اي مراعاة للأوضاع الصحية او للشهر الفضيل نبغا نستشعر الاجواء الرمضانية،، كل الاختبارات من الظهر للعصر هذه الفتره يكون الصيام مأثر على تركيزنا لو سمحتو يعني شوية انسانية💔   #طلاب_الجامعه_يناشدون_الملك,1.0
@X_NISOU هادا تاني مليح موالفينك بيه معليش 😅😅😅,1.0
في المرمى : لماذا جئت الى الرياض هل عندك ديون مع الهلال او قضايا !؟ رازفان : ماعنديش اي قضايا او ديون مع الهلال وجئت فقط للسلام على الرئيس بن نافل فهو افضل رئيس عملت معه   رد اوجعهم بصراحة مش متعودين على بيئة الهلال متعودين على المحاكم والقضايا 😁,1.0
ربنا بياخد مننا حاجات بنحبها  ، بس بيعوضنا بحاجات احسن منها مليون مره ، العوض دا بقا محتاج شويه صبر وتحمل بس !,1.0
يأت بها الله بقدرته  هذا اليوم  على هيئة : مكالمة جميلة☎️ رسالة حلوة 💌 جبر خاطر  هدية 🎁 عزومة حلوه زوال هم  بداية مشروع فكرة جميلة بشرى تسر الخاطر  خطوبة 💍 وظيفة مناسبة استقبل فضل الله بثقة رتويت معنا 🌧 #هياالسعادة,1.0
أنا الفتره دي لا مِني راضيه عن نفسي ولا حتى قادره أتحسّن  بقيت حاسه إني بعمل كُل حاجة من غير نِفس و حياتي كُلها عشوائية و ماعنديش طاقة لأي حاجه. نومي متلغبط و بتعصب من أقل حاجه تايهه جداً الفتره دي وعمري ماكُنت أتخيل أكون بالمنظر ده في حياتي والله.,1.0
@iiiafiii_ ودايم هوشات برومه ومحد ماكله غيره😂😂😂😂😂😂,1.0
@cool71144033 اشتراك في جيم حلو / اشتراك في نادي / سفرية حلوة / كومبيوتر / هدوم / عزومة علي اكله حلوه / اكس بوكس ..,1.0
"حطيت بيني وبين اهل الردى حاجز افعولهم ضايعه ما تشبه افعولي ..!   والله ماني على رد الخطا عاجز  لكنّي أحشم مقامي و أحترم قولي ..""",1.0
إنَّ من الناس مَن جعل الله حوائج الناس تُقضى على أيديهم فهؤلاء هم عمال الله في الأرض ؛ وظفهم فيما يُحب وكتب لهم القُرب وذلل لهم كلّ درب و أنالهم الأجر وغفر لهم الذنب .,1.0
نجاح #مصر نجاح #الامارات نجاح #السعودية عامل ازعاج للعملاء عشان كدا هناك حملات ضدنا وضد أشقائنا  في #الامارات  نعرف ان الصغار يزعجهم نجاح الكبار انتم اخركم شوية هاشتاقات,1.0
@meshmsheh الجوال شحاطات ولا كنادر،منشان نحكم على أهمية الدوري,1.0
@DrBassamAli1 @Ansarallh711 @Malek_Almadany انا رقدت مش مفلكم ساهره هههههههههه,1.0
اليوم رقدت 15 ساعه!!!!,1.0
@jrilll خيرات والله لكن  ناقصها كشري و مصقع,1.0
@Amoss_Alasalemm كل شي في وقته مليح يا بو يهود,1.0
@SANDRA_H66 😒😒😒😒  عن حبه باهي,1.0
@SaudiNews50 لانها ماكله 💩 من قبل الجائحة,1.0
@taghyeer_party @Guma_el_gamaty تضيعوا في وقتكم في اللي يسموا انفسهم حزب عدالة وبناء وهم في الواقع حزب بوكشاش يتلونوا مع كل ريح هادو حزب الإفساد والنهب  والتوغل في مفاصل الدولة في كل عهدمن وقت ليبيا الغد ابنو قواعد حزبكم بعيد عن قناتش المشرى وبوصوان والكعوان هادوم اخبث من الضبع عقيلة الطالح  والبغل العام حيفترو,1.0
@RealWindi هههه قداش ليكم سنة ..لازم رقم فوق 3 سنين 😂😂😂,1.0
@llGh77 @_MHx9811 اشوا ان توني ماكله ورق عنب و كوكيزز 🤝😂 ولا كان عصبت ههههههههههههههههههههههههههههههههههههههههههههههههههههههههه,1.0
"ماظنش ان في حاجة تخليك مطمن اكتر من صيغة الجمع ف الاحتواء وبتتحسسك بالReassured، فكرت ان حد في نص الكلام يقولك ""هنلاقي حل مع بعض، هنفكر سوى"" من اكتر الحاجات اللي بتلمس قلبي و بحس ان فيها كمية دفئ غير طبيعية..",1.0
يعني ايش جاستن اوبا وديمي اوني https://t.co/F09Ki1gxnX,1.0
@RAboregala @diaaelsayed والله انا كمان بحبه جدا عسان حقاني و محترم,1.0
يعرف أسمي ويعرف وقفاتي و يبخصني و يدري إني فوق هقواته ، و فوق اماله ❤️.,1.0
حوائجُ الناس مقضية مقضية ولكن عندما يختارك الله لتكون سببًا في قضائها فهذا فضلٌ منه؛ وأفضل الناس عند الله شخص تُقضى على يدهِ للناس حاجات.,1.0
م رقدت الا اربع ساعات حلوووووو,1.0
لَيْسَ عَلَيْكُمْ جُنَاحٌ أَنْ تَدْخُلُوا بُيُوتًا غَيْرَ مَسْكُونَةٍ فِيهَا مَتَاعٌ لَكُمْ ۚ,1.0
@sarafathie04 تفو باهي مه منزله انا😏,1.0
صمود مارب الاسطوري وكسر كل هجمات الحوثيين خبط اوراق الامارات وبريطانيا الداعمين الأساسيين لهجمات الحوثي ضد مآرب وكانوا يعتقدون ان مارب ستسقط ولم تسقط لهذا خرج وزير دفاع الحوثي قبل قليل بخطاب الهزيمة ان استراتيجيتهم القتالية وفق المواجهة بالنفس الطويل وبعد ايام سيعلن انسحاب تكتيكي,1.0
فاضي شويه؟,1.0
@ABDO58570481 مأساة مافهمتش كيف قدرت تضحك على مش عارفة قداش بنت والمشكلة فيه 400 بنت سيبو صلاتهم في جرتها استغفر الله وخلاص,1.0
وش رايكم بكرا …  على   🪟 درايش 🪟 روشن الغاده   نحكي معكم عن تخفيف الوزن … ايش نجح معكم    #غادة_الغيد 🦋 #غاده_فهد   https://t.co/GIXeEQL9rZ,1.0
يَا قَوْمِ إِنَّمَا هَذِهِ الْحَيَاةُ الدُّنْيَا مَتَاعٌ وَإِنَّ الآخِرَةَ هِيَ دَارُ الْقَرَارِ,1.0
اللهم سخر لنا من الأقدار أجملها، ومن السعادة أكملها ومن الأمور أسهلها، ومن الخواطر أوسعها، ومن حوائج الدنيا أيسرها وأحسنها .. يا الله .  &lt;3  #ahmad_naji https://t.co/tUfxBJdJ3Z,1.0
@ahmelsonbaty18 صلة الرحم وقضاء حوائج الناس ومن قبل كانت امي عليها رحمة الله,1.0
هو في الحقيقة الذنب ليس ذنبهم والغلط ماشي ديالهم،هادو لقاو زريبة وكلين ،شاربين،سارقين ويسبونا من الفوق بدون حسيب ولا رقيب،و اكثرمن هادشي نستضفوهوم فبرامجنا ونكرموهم عادي جدا،سعداتهم في غايلقاو بحال هاد المدلولين لعندنا؟ #استضافة_اعلامنا_لأعدائنا_خيانة #لا_نريد_جزائريين_في_بلادنا https://t.co/67G5KRSo13,1.0
من ملل سوالف راشد البارحة على السبيس رقدت 👍,1.0
@1987deda @MOHAMMA65093500 بصى انا ماعنديش مشكلة انه مايعرفش انجليزى لكن عندى مشكلة انه يدعى المعرفة و كمان يحاول يتكلم انجليزى عشان يبين انه عنده لغة تالتة غير العربى و الخرفانى .... و المشكلة انه قعد ف امريكا فترة طويلة,1.0
#طلاب_الجامعه_يناشدون_الملك لو طالب توفى بسبب قراراتكم الأستهتارية أو وليّ أمر وترتب على ذلك حسّرة أبدية ! شوية مسئولية يا مسئولين يا فاهمين .,1.0
عسى الله يسعد القلب الشقيّ ويحقق أماله .,1.0
"ماظنش ان في حاجة تخليك مطمن اكتر من صيغة الجمع ف الاحتواء وبتتحسسك بالReassured، فكرت ان حد في نص الكلام يقولك ""هنلاقي حل مع بعض، هنفكر سوى"" من اكتر الحاجات اللي بتلمس قلبي و بحس ان فيها كمية دفئ غير طبيعية..",1.0
REPLY @Muotasem_Marie قال بنطعمي البسس بدنا آجر... مليح ما الله يسخطنا,1.0
أحسن إنتقام في الدنيا هو الانسحاب، مع أي حد كان غير جدير بالحب والثقة، أبعد وأحرمه من الضحكة اللي كان بيضحكها معاك، من الكتف اللي كان بيسنده وقت ضعفه، سيبله الذكريات وهي كفيلة تعرفه قيمتك حتى لو ماجاش يعترفلك انه مفتقدك بس هو بينه وبين نفسه عارف إنه خسرك...,1.0
@arwamaanii نفسي أعرف ليه 🥴🥴 كل يوم في نفس الوقت لازم خبط وتكسير,1.0
@_64xk حلو المهم رقدت 😭,1.0
@aleasima_17 قداش رقم هوا بزبط لاني معرفتش نقراه ؟,1.0
@Natural10888 ماعنديش فيديوهات,1.0
@X7fys83bBMG6gn0 اللهم في هذا الصباح سخر لنا من الأقدار أجملها ومن السعادة أكملها ومن الأمور أسهلها ومن حوائج الدنيا أيسرها وأحسنها,1.0
@LoveLiberty_2 آل سعود يخبطون خبط عشواء ويخربون بيوتهم بأيديهم ونهايتهم تقترب بإذن الله.,1.0
@Wahid_9220 @AbuWard09655971 عطر الله صباحكم بسعادة تمحو اﻻحزان، ويقين يزيد اﻻيمان، وصحة تعافي اﻻبدان، ونسمات ملؤها اﻹطمئنان، وسخر لكم من الأقدار أجملها، ومن الأمور أسهلها، ومن حوائج الدنيا أيسرها، ومن الارزاق أوفرها. حفظكم الله في كل زمان ومكان وجعل يومكم هذا يوم خير وامان.  صباح الخير,1.0
تنزاح عن وجه الصحيح الاكاذيب وتبين في وقت الظروف .. الرجولة والي عزومة ماتسوقه على الطيب تطلع من الشوط الحماسي ذلوله,1.0
@Ammessevrid @thiziricem @Meriouma016 @sousmail47 @Zakbbk1410 @licantropo11 راك حاب تشوف التحلاب ، ايا صحّا ، غدوة نريبك 😂😂😂😂 تولّي كي تخدم الاثاث ، انا نوصلو لمولاتو 😂😂😂 عجباتك ؟,1.0
من اللي جت 12 ومازالت ما رقدت؟,1.0
حوائجُ الناس مقضية مقضية ولكن عندما يختارك الله لتكون سببًا في قضائها فهذا فضلٌ منه؛ وأفضل الناس عند الله شخص تُقضى على يدهِ للناس حاجات.,1.0
@amira1980A لما اسروني عرفتهم قداش كارهين مصراته و يقولو  لي مات شريخان يتغوت ميضحكش علاش تضحك انتى اتبع فيه 😁,1.0
@mariamalamami فرفوووشه وجووك مليح😂♥️,1.0
اما تجي ي باهي الزين برضاك  ولانخيت عتيبه وانت خابرهم.,1.0
أهدافك ل 2021  وهل حطيت أهداف يوما ما وحققتها... ؟ — أهدافي أني أنجز أفضل من السنوات اللي فاتت ، أي الحمدلله . https://t.co/O4ENsS7y9S,1.0
✨ثريد✨ 🌞🌈ايدول نفسي أحطه في جيبي وكل شوية  أطلعه أبوسه وأرجعه💜🌞,1.0
#ÇağatayUlusoy يما قداش توحشته و الحركات والضحكة الضحكة😭😭❤️❤️❤️❤️ https://t.co/zLkswkJnU2,1.0
REPLY @ili03x_ كنت فيها ومعي9اشخاص طلعت منها ومعي ثلاثه وحاليًا ماكله هوا مع وحده منهم ان شاء الله مايصيرون اثنين,1.0
#انتتتتظرررر_جيتتتتكككك جمل هدية تهدى إليك ليس مال ولا متاع .. إنما محبة لـ وجه الله ودعوة في ظهر غيب ❀ DlZ,1.0
@naouresTN بالنسبة ليا انا كان بش نلعبو بالابا بيفو مع غوريدسكا كيميتش اريار لوكاس سولي اكسيالات غنابري اتاكون بإذن الله ناكلوهم ماكلة,1.0
تدرون ليه م رقدت للحين؟؟,1.0
@hhazmiqtr يسعد مساك ..  احتمال فيه هروب كنادر متخفيه  من الاردن بعد الكبسه ...,1.0
عشان رقدت ساعه زيادة راسي الم مش عادي,1.0
قداش نستغرب لما يطلع شخص يتكلم علي المدنيه ودوله الاحزاب و الديمقراطيه وهو يناصر  دكتاتور  للوصل للحكم ويدعم مجرم حرب في حربه ضد العاصمة  #تناقضات #التحالف,1.0
"  ✍🏻 اللهم ســخر لنا من الأقــدار أجملها ... ▪︎ومن  الســعادة  أكملها ... ▪︎ومن الأمــور أسهلها ... ▪︎ومن الخواطــر أوسعها ... ▪︎ومن حوائج الدنيا أيسرها وأحسنها .  ▪︎صبــــــاح الخير 🍃🌺  ♥️ https://t.co/6HKejsg6WX	5		Twitter for Android	زهــرانـيـــه ⁽☄┋✿ ρLබgI	X70Eu	ar	6		35	1551	663	1214
%D8%AD%D9%88%D8%A7%D9%8A%D8%AC&lang=ar	1379258747596460032	Tue Apr 06 02:24:45 +0000 2021	 لا تقل : فلان لا يعرفنا إلا وقت الحاجة .. بل قل : الحمد لله الذي أكرمنا بقضاء حوائج الناس """,1.0
وَ مَلِيحٌ كـ الثُّريَّا لَيتَهُ إذ مرَّ .. حيَّا لَو بَدَا منهُ المحَيَّا لم يَدَع بالحَيِّ حيَّا https://t.co/mbgh6aKSVr,1.0
@HAMS20SIWON 🥺💕 حبيبتي اوني انت ورا الكواليس معانا😭💪🏼,1.0
@aliajh12 @66596223 عطر الله صباحكم بسعادة تمحو اﻻحزان، ويقين يزيد اﻻيمان، وصحة تعافي اﻻبدان، ونسمات ملؤها اﻹطمئنان، وسخر لكم من الأقدار أجملها، ومن الأمور أسهلها، ومن حوائج الدنيا أيسرها، ومن الارزاق أوفرها. حفظكم الله في كل زمان ومكان وجعل يومكم هذا يوم خير وامان.  صباح الخير,1.0
لَيْسَ عَلَيْكُمْ جُنَاحٌ أَنْ تَدْخُلُوا بُيُوتًا غَيْرَ مَسْكُونَةٍ فِيهَا مَتَاعٌ لَكُمْ ۚ,1.0
علي الايام بكره نتلاقو كان في اقسام https://t.co/GdhlbdzFlT,1.0
REPLY @beshha_ ولله لولا محاضره كان مكنتش مهمه راه رقدت كيف ناس 😔,1.0
@farfar_w_awlado مهرجاني المفضل وبجد ما تولع وتحشش ولا احنا في بنزينة,1.0
ب support الناس كلها و عمري ما بخلت على حد بكلمة حلوة، بخلي كل ال حواليا ي feel good about themselves على قد ما اقدر، بضحك على اي حاجه اي حد يقولها عشان ميتحرجش، لو حد جاي يقعد معايا انا و صحابي لأول مرة بحسسه انه وجوده مرحب بيه و كل شوية بشاركه في الكلام عشان ميحسش إنه left out https://t.co/RC8xaLz2RW,1.0
الواحد يخش عالكلوب هاوس يلقى روحه لا هوا منسجم مع العميقين اللي يناقشو في قضايا المجتمع ولا هوا منسجم مع التافهين اللي يتمستكو وخاشيين يبصرو ويلعبو ، باهي وين نمشو احني توا؟,1.0
ما رقدت 😢💔,1.0
مافي شيء اسمه هي دنيا وبنعيشها مرة واحدة، في شيء اسمه :  { كل نفس ذائقة الموت وإنما توفون أجوركم يوم القيامة فمن زحزح عن النار وأدخل الجنة فقد فاز وما الحياة الدنيا إلا متاع الغرور },1.0
@nosa_2006 أكيد فرح حتى أمس هنايا في السرّاج الدنيا بتنقلب طلع فرح😊🤭,1.0
@Xziif2 ياليتها ماكله تبن ولا صورت هالفديو,1.0
@DrAlaaSadek اختلف الأهلى لعب مباراة سيئة بسبب عدم تقدير المنافس  أما الزمالك لعب مباراة جيدة لأنه احترم المنافس وعلشان يحيي آماله فى التأهل الفيصل الأساسى هو احترام المنافس,1.0
@botalal62 طاسة الرعبة بتعرفها,1.0
@mo19SK @foodety نعرفش كيف تحبوهن,1.0
قال الإمام ابن القيم رحمه الله      كان شيخ الإسلام ابن تيمية يسعى في حوائج الناس سعياً شديداً ؛ لأنه يعلم أنه كلما أعان غيره أعانه الله؛ ولذا تجد الكسالى أكثر الناس هماً وغماً وحزناً ، ليس لهم فرح ولا سرور، بخلاف أرباب النشاط والجد في العمل – أي عمل كان   روضة المحبين (١٦٨/١),1.0
REPLY @AmroAlsaid1 @qahwa_r وعندك القصه دي.. راجل كبير في السن اي منكر وقع فيهو.. من سكر لي زنا لي لي.. وبكون قاعد جمب الجامع ومابصلي.. في جماعه اتكلمو معاهو انت كبرت في السن واخر عمر.. حاولو يهدهو.. قال ليهم انا العملتو ما شويه بعد ده الله مابغفر لي زاتو.. اي معصيه سويتها... وقاعد جمب الجامع وما بدخل اصلي,1.0
@_habib_alrahman ف العشية بنخطم عليك راه,1.0
@mcalgerdoyen يا خوتنا شقيو روحكم شوية ودير la liste، حنا ماشي hip hop  😁 ما عندناش instagram 😉 ان شاء الله غدوة نربحو https://t.co/SivbVFHR8z,1.0
أحب اصنع فارق في حياة الناس. كانت لي الفرص اني اعمل مع فريق جبار في روشن في المبيعات، واعتقد أنهم بيغيرون مفهوم التسويق العقاري قريبا. https://t.co/YffVDWnJV0,1.0
"غالباً الخسارة المتكررة حولتني ل good loser,  بقى عندي tolerance مع الخسارة عامةً، متقبلة إني مش دايماً هكسب ومش دايماً هاخد اللي عايزاه ومش لازم يكون في سبب منطقي, خسارة تاني؟ أوكيه هنعيط شوية وهتعدي برده :D",1.0
فاضي شوية:  تسيب اليوزر في ريبلاي و تعمل ريتويت وتخلي الدعم عليا💯🤝🥁✨✨🔝🔥,1.0
أحسن إنتقام في الدنيا هو الانسحاب، مع أي حد كان غير جدير بالحب والثقة، أبعد وأحرمه من الضحكة اللي كان بيضحكها معاك، من الكتف اللي كان بيسنده وقت ضعفه، سيبله الذكريات وهي كفيلة تعرفه قيمتك حتى لو ماجاش يعترفلك انه مفتقدك بس هو بينه وبين نفسه عارف إنه خسرك...,1.0
اذا عمت الجهالة فقد الوطن آماله. (ضاحي خلفان بن تميم),1.0
"@955ll 🌿🌸 ""يارب وإنْ ضعُفت الأجسـام فأنتَ القويّ، وإنْ عجز الأطبّاء  فأنتَ العظيمُ لايُعجـزكَ شيء  وإنْ قلّ الدواء فمِنك الشِفـاء اللهُم إشـفِ #ضــيّ وإجعـل  الصحّہ والعافيہ دائمةً عليہا"" https://t.co/A5CEYBI57o",1.0
ودي بشخص يهتم فيني وكل يوم يسالني عن يومي وشو سويت ووين طلعت ورمست منو ولو رقدت يفقدني ويقولي قومي بسج رقاد اشتقت لج،اصلا وين هالشخص اباهة♥️☹️,1.0
@Salem_Elkhaed لا هديما يعتذرو هدكي حتي في بنزينه,1.0
شنوة دخل 5g وIoT... قداش عندك ما قريتش كتاب بالعربي؟ https://t.co/EGLyqANYYr,1.0
من المضحك ان يتحدث المغردون المحسوبين على نظام قطر عن اسلوب النقاش المسرب بين رئيس الاركان الاردني و #الامير_حمزه   اذكركم ان العاق حمد خليفه طلب ابوه انتربول وكان الحمدين يريدون وضع الشيخ خليفة الله يرحمه في حمام الطائره وجلبه الى قطر..  شوية منطق فنظام الحمدين اقذر مثال معاصر !,1.0
أحسن انتقام في الدنيا -مع أيّ حد كان غير جدير بالحُبّ والثقة- هو الانسحاب.  ابعد واحرمُه من الضِّحكة اللي كان بيضحكها معاك، من الكِتف اللي كان بيسندُه وقت ضعفُه..  سيبله الذّكريات.. وهي كفيلة تعرّفه قيمتك، حتىٰ لو ماجاش يعترفلك إنه مُفتقدك، بس هوّ بينه وبين نفسه عارف إنُّه خسرك..,1.0
رفيقي لا تواخذني وانا الليله حزين وغلق رفيقك ما تعوّد يكشف ظروفه ويشرحها  عزيز القوم ما يرضى مطيحه قدم عين الخلق عزومه تمنعه لا ينثر دموعه ويفضحها .,1.0
@AliirezzaaaaAM روشن ، خوش قدم :)) https://t.co/xNMKS0sonq,1.0
@Qbe9kurama @itstheAmy_ اوني ساما https://t.co/aUWtFznqFn,1.0
@Norssine8 @KeremBursin غدوة نتفهمو ا عليها اذي😂😂❤,1.0
أنا الفترة دي لا مني راضي عن نفسي ولا حتى قادر أتحسن، بقيت حاسس إني بعمل كل حاجة من غير نفس و حياتي كلها عشوائية، و ماعنديش طاقة لأي حاجة. نومي متلخبط، و بأتعصب من أقل حاجة، تايه جداً الفترة دي وعمري ماكنت أتخيل أكون بالمنظر ده في حياتي والله 💔😞,1.0
@GR_SHOTO @ScreenMix رت باهي,1.0
بصراحه  حطيت لكم صورتي واذكروا الله.  بعد ساعه بحذفها 🤭 لا يحتفظ فيها https://t.co/N7HxJsnkSP,1.0
@_alawadiii ونا من الملل رقدت😴,1.0
كلام لطيف اتقالى النهارده كل شوية بدخل الشات اقرأو فبفرح كأن اول مرة.,1.0
@khalifa_alabdli صباح الخير  امتى رقدت انت اصلاً😂,1.0
رفيقي الي شـد ثالث ،، نجومه نجمً تعدا هامة الجدي وسهيل  من جاه في لازم قضا له لزومه  والى ثقل حمله يراها تساهيل  محمـد الـي ما تثنّـت ،، عزومه من لابة يوم اللـقا بـ المصاقيل  عجمان والعجمان قومً جزومه  وقومً عطاها الله على عدلت الميل https://t.co/mFAgQXhEqq,1.0
انتحار امرأة إيطاليه  لأن زوجها قال لها: يا دبــه!! وفي الخليج إذا قال لها دبــه تقوله  مآكلة من حلال ابوك ؛ وتلعب بشعرها بعد ..ما يهزك ريح ياالتاهو ههههههههههههه  😂😂😂😁🤦‍♂️🏃‍♂️,1.0
"اتخضيت؟اجيبلك طاسة الخضة ؟!😂 ""طاسة الخضة ""من العلاجات القديمة  يقتصر إستخدامها على التداوي من الخوف والرعب وهي عبارة عن وعاء يُصنع من الفضة غالباً وأحياناً من النحاس المصقول محفور عليه مجموعة من الطلاسم والرسومات والأرقام وبعض الآيات القرآنية وحجمها لا يتعدى كثيرًا حجم كف اليد👇 https://t.co/lK3SE6Bsxm",1.0
- زى اليوم حفتر هجم على طرابلس بيحتلها يا احمد .. - باهى و شن صار ؟ https://t.co/FKEGdZLJrz,1.0
حلمت إن محمد جار الله كاتب فيني قصيدة ويطالعني وهو يلقيها جدام الملأ، ونشيت من الحلم سويت له فولو ورديت رقدت 💖,1.0
